objid,ramean,decmean,gmeanpsfmag,gmeanpsfmagerr,rmeanpsfmag,rmeanpsfmagerr,imeanpsfmag,imeanpsfmagerr,imeankronmag,zmeanpsfmag,zmeanpsfmagerr,ymeanpsfmag,ymeanpsfmagerr,gmeanpsfmagnpt,rmeanpsfmagnpt,imeanpsfmagnpt,zmeanpsfmagnpt,gflags,gqfperfect,rflags,rqfperfect,iflags,iqfperfect,zflags,zqfperfect
95931698334842127,169.83348345,-10.0568695,20.6180000305176,0.064521998167038,19.5508995056152,0.0400549992918968,18.8701992034912,0.0250450000166893,18.2033996582031,18.7747993469238,0.0513040013611317,18.524299621582,0.0560269989073277,11,13,9,11,16892216,0.99991500377655,16892216,0.999598026275635,16892216,0.999697029590607,16892216,0.999671995639801
95861698573671778,169.85734987,-10.11548408,21.6191005706787,0.100403003394604,21.0337009429932,0.0541310012340546,20.0711994171143,0.0504079982638359,19.5606002807617,20.2194004058838,0.0814779996871948,19.8456001281738,0.00444900011643767,2,12,5,5,16892216,0.99924898147583,16892216,0.999687016010284,16892216,0.999669015407562,16892216,0.999553978443146
95751698533793059,169.85338044,-10.20608216,21.238000869751,0.0503600016236305,19.9955997467041,0.0474190004169941,19.2087993621826,0.0632769986987114,18.5639991760254,19.1394996643066,0.0243079997599125,18.8181991577148,0.0494839996099472,10,16,9,7,16892216,0.99975597858429,16892216,0.9998379945755,16892216,0.999170005321503,16892216,0.999665021896362
95761698603636607,169.86034639,-10.19473114,21.7525005340576,0.102876998484135,22.0286998748779,0.0269120000302792,21.9043998718262,0.0494000017642975,-999,21.2229995727539,0.207578003406525,-999,-999,3,2,2,1,16892216,0.99938702583313,115000,0.998762011528015,115000,0.998670995235443,115000,0.997067987918854
95751698634337581,169.86334568,-10.20233722,21.3983001708984,0.148563995957375,21.1707992553711,0.0421830005943775,20.6389007568359,0.114410996437073,19.8488998413086,20.4053001403809,0.0666529983282089,20.0799999237061,0.00477099977433681,2,12,6,10,272,0.982125997543335,16777496,0.999661982059479,16777496,0.999592006206512,16777496,0.999652981758118
95751698631927784,169.86333001,-10.20228745,21.8859996795654,0.132537007331848,21.1679992675781,0.0519089996814728,20.6578006744385,0.0614099986851215,19.8724994659424,20.423900604248,0.106545001268387,19.8731002807617,0.00978599954396486,1,2,2,1,16892216,0.998727977275848,16892216,0.998417019844055,16892208,0.998091995716095,16892216,0.998746991157532
95771698472123170,169.8471723,-10.18935658,22.0237007141113,0.254471004009247,21.7830009460449,0.107575997710228,21.7178001403809,0.138989999890327,20.5948009490967,21.0806999206543,0.11013600230217,-999,-999,2,6,5,2,115000,0.999262988567352,16892216,0.999688982963562,16892216,0.998995006084442,16892216,0.999709010124207
95761699512885933,169.95135074,-10.19537284,21.0750007629395,0.0687090009450912,20.6721992492676,0.0495930016040802,19.9850997924805,0.0375070013105869,19.2593994140625,20.0736999511719,0.0625329986214638,19.6236000061035,0.0401489995419979,9,13,10,11,16892216,0.999917984008789,16892216,0.999818027019501,16892216,0.999535024166107,16892216,0.999854981899261
95811699082088976,169.90821964,-10.15117698,20.9374008178711,0.121803998947144,20.4211006164551,0.0261119995266199,19.8283004760742,0.0307310000061989,19.3115005493164,19.5305995941162,0.0577519983053207,19.4967002868652,0.0418949984014034,4,12,8,10,16892216,0.999713003635406,16892216,0.999831974506378,16892216,0.999127984046936,16892216,0.999396979808807
95761699161962615,169.91620678,-10.19818594,21.4608001708984,0.17891600728035,21.7168998718262,0.0420340001583099,21.3166999816895,0.0931330025196075,20.5702991485596,21.0053997039795,0.17569999396801,-999,-999,4,9,7,1,115000,0.999153971672058,16892216,0.999611973762512,16892216,0.999354004859924,16892216,0.997079014778137
