objid,ramean,decmean,gmeanpsfmag,gmeanpsfmagerr,rmeanpsfmag,rmeanpsfmagerr,imeanpsfmag,imeanpsfmagerr,imeankronmag,zmeanpsfmag,zmeanpsfmagerr,ymeanpsfmag,ymeanpsfmagerr,gmeanpsfmagnpt,rmeanpsfmagnpt,imeanpsfmagnpt,zmeanpsfmagnpt,gflags,gqfperfect,rflags,rqfperfect,iflags,iqfperfect,zflags,zqfperfect
73402188723177234,218.87228818,-28.82755853,20.8199005126953,0.0909449979662895,19.9372005462646,0.0585829988121986,19.4671001434326,0.0489620007574558,18.4111995697021,18.9589004516602,0.0473430007696152,18.8246002197266,0.0500149987637997,4,8,7,5,16892216,0.999770998954773,16892216,0.998924016952515,16892216,0.99967098236084,16892216,0.999141991138458
73422188667641059,218.86673817,-28.81607228,21.705099105835,0.159245997667313,21.6536998748779,0.134322002530098,21.3274993896484,0.00489899981766939,-999,21.3449993133545,0.165567994117737,-999,-999,2,2,2,1,115000,0.999764978885651,115000,0.999382972717285,115000,0.999028980731964,115000,0.998261988162994
73402188717495023,218.87170854,-28.82941081,19.8103008270264,0.0413689985871315,19.3157997131348,0.0353880003094673,19.2735996246338,0.00978399999439716,17.7908000946045,18.9773998260498,0.0671560019254684,18.9892997741699,0.0465850010514259,6,7,4,6,16892216,0.999521970748901,16892216,0.999679028987885,16892216,0.998817980289459,16892216,0.999715983867645
73392188679603473,218.86792146,-28.83902964,20.8659992218018,0.0352360010147095,19.5433006286621,0.0246890000998974,19.0582008361816,0.0150060001760721,18.5298004150391,18.8321990966797,0.0502999983727932,18.6651000976563,0.0164039991796017,10,8,9,6,16892216,0.99966299533844,16892216,0.999737024307251,16892216,0.999673008918762,16892216,0.999028980731964
73482188267809861,218.82675643,-28.75870394,21.7500991821289,0.0839579999446869,20.6483001708984,0.0709360018372536,20.2199001312256,0.0459569990634918,19.7112007141113,19.9115009307861,0.0448639988899231,19.4955997467041,0.067442998290062,4,7,10,9,16892216,0.998983025550842,16892216,0.999319016933441,16892216,0.999269008636475,16892216,0.999670028686523
73372188117726880,218.81169928,-28.85285359,21.467399597168,0.0578400008380413,21.2082004547119,0.113828003406525,20.9715003967285,0.0911320000886917,20.4466991424561,21.0291004180908,0.240523993968964,18.1665992736816,0.0689269974827766,6,5,7,3,16892216,0.999302983283997,115000,0.999382019042969,16892216,0.998916983604431,16892216,0.9984530210495
73392187967614304,218.7967876,-28.8383466,21.9582004547119,0.195190995931625,21.5485992431641,0.0530899986624718,21.297700881958,0.284648001194,-999,21.2994003295898,0.178492993116379,-999,-999,1,2,4,3,115000,0.99956202507019,115000,0.998773992061615,115000,0.999063014984131,115000,0.998489022254944
73402187721576678,218.77213262,-28.82801209,20.4850006103516,0.0458180010318756,19.5662002563477,0.067610003054142,19.181999206543,0.0335320010781288,18.0988006591797,19.19580078125,0.0333030000329018,18.6217994689941,0.0669590011239052,9,9,6,4,16892216,0.999265015125275,16892216,0.999594986438751,16892216,0.999171018600464,16892216,0.99932599067688
73402188178395796,218.81780696,-28.82879203,21.3764991760254,0.0515539981424809,19.972900390625,0.0530019998550415,19.528600692749,0.0484960004687309,18.8003997802734,19.265100479126,0.0446520000696182,18.9904003143311,0.0307689998298883,10,11,10,7,16892216,0.99973601102829,16892216,0.999617993831635,16892216,0.999652028083801,16892216,0.999779999256134
73612187798676515,218.77985054,-28.65328961,21.7233009338379,0.07761300355196,20.9906005859375,0.058263998478651,20.7728004455566,0.0810099989175797,20.1833000183105,20.2747993469238,0.113268002867699,-999,-999,5,8,7,6,115000,0.99933397769928,16892216,0.999296009540558,16892216,0.998827993869781,16892216,0.999040007591248
73572187228780368,218.72287764,-28.69164114,20.9738006591797,0.03583699837327,20.0093002319336,0.0535090006887913,19.665599822998,0.0271540004760027,18.707799911499,19.3859004974365,0.05417700111866,18.8057994842529,0.0424060001969337,11,11,8,6,16892216,0.999637007713318,16892216,0.999167025089264,16892216,0.999637007713318,16892216,0.999611020088196
73532187171415007,218.71713216,-28.72104204,21.7667999267578,0.163354992866516,21.2565994262695,0.238260999321938,21.153600692749,0.0586979985237122,20.5977993011475,21.0401000976563,0.423723995685577,-999,-999,1,2,3,2,16777496,0.998281002044678,16777496,0.999489009380341,16777496,0.998840987682343,280,0.998807013034821
73552188082085847,218.80817244,-28.70376693,21.1490993499756,0.0423110015690327,20.3880996704102,0.0410670004785061,20.1476993560791,0.0368180014193058,19.474100112915,19.8288993835449,0.0518330000340939,19.557300567627,0.119947999715805,12,13,11,13,16892216,0.999475002288818,16892216,0.999705016613007,16892216,0.999323010444641,16892216,0.999707996845245
73532187776106017,218.77757945,-28.72026431,21.5983009338379,0.103699997067451,20.4200000762939,0.0683149993419647,19.9785003662109,0.032285999506712,19.4132995605469,19.6758003234863,0.0429719984531403,19.1842994689941,0.125754997134209,4,10,6,11,16892216,0.999293029308319,115000,0.999794006347656,16892216,0.998549997806549,16892216,0.999514997005463
73532187772329818,218.77713296,-28.71701063,21.7500991821289,0.0766210034489632,21.2898006439209,0.111117996275425,21.6191005706787,0.170787006616592,-999,21.0265007019043,0.422109007835388,-999,-999,5,2,1,2,115000,0.999023020267487,115000,0.998480021953583,115000,0.997623026371002,115000,0.998427987098694
73572187845633880,218.78456913,-28.68866122,21.7936000823975,0.00570299988612533,21.4368000030518,0.0266190003603697,20.93630027771,0.121022999286652,20.150899887085,21.4037990570068,0.176706001162529,-999,-999,2,3,1,1,115000,0.999117970466614,16892216,0.999126970767975,16793904,0.99854701757431,16793912,0.998655021190643
73582187574592191,218.75745766,-28.68177253,21.7751998901367,0.0864410027861595,21.2096004486084,0.0893270000815392,21.0858001708984,0.0758299976587296,20.2273006439209,20.6774005889893,0.176106005907059,-999,-999,7,6,8,4,115000,0.999173998832703,16892216,0.998912990093231,16892216,0.999212980270386,115000,0.998929977416992
73382186293766871,218.62935067,-28.84450019,21.2229995727539,0.0807949975132942,20.7698993682861,0.0374279990792274,20.4309005737305,0.0508520007133484,19.5974006652832,20.3178997039795,0.0708149969577789,19.1343994140625,0.159481003880501,6,9,11,7,16892216,0.99933797121048,16892216,0.999082028865814,16892216,0.999634981155396,16892216,0.999351978302002
73432186363999587,218.6363329,-28.80052843,21.684700012207,0.0833000019192696,20.9395008087158,0.0537299998104572,20.7499008178711,0.056487999856472,20.1105003356934,20.4228000640869,0.0148759996518493,19.6012001037598,0.193607002496719,4,4,12,5,115000,0.998938024044037,16892216,0.999719977378845,16892216,0.999642014503479,16892216,0.999650001525879
73432186274360132,218.6274637,-28.80848274,21.5949001312256,0.061684001237154,20.6637001037598,0.0329869985580444,20.2376003265381,0.0394130013883114,19.4228000640869,19.9960994720459,0.049940001219511,19.2422008514404,0.138917997479439,3,8,8,6,16892216,0.999323010444641,16892216,0.999037981033325,16892216,0.998627007007599,16892216,0.999737024307251
73422186347725258,218.63474389,-28.81254696,21.1177997589111,0.058738000690937,20.5627994537354,0.0492779985070229,20.5412006378174,0.0547930002212524,19.7169990539551,20.2870006561279,0.0565119981765747,-999,-999,5,9,7,5,16892216,0.99896901845932,16892216,0.999423980712891,16892216,0.99964302778244,16892216,0.998839974403381
73392187311785237,218.73119526,-28.83753443,21.2856998443604,0.046934999525547,20.6446990966797,0.0683289989829063,20.3409004211426,0.0325989983975887,19.7040996551514,20.4472999572754,0.0634149983525276,-999,-999,6,11,7,5,16892216,0.999673008918762,16892216,0.999559998512268,16892216,0.999642014503479,16892216,0.999565005302429
73412187022860051,218.70216748,-28.82517113,21.6203994750977,0.0560709983110428,21.1175994873047,0.045049000531435,20.9071006774902,0.0458180010318756,20.357400894165,20.6019992828369,0.100418999791145,-999,-999,3,6,5,1,115000,0.998248994350433,115000,0.999017000198364,16892216,0.999629020690918,16892216,0.99540501832962
73452186591875788,218.65915125,-28.78708011,21.6273994445801,0.104667998850346,20.3537998199463,0.0574060007929802,19.8952007293701,0.0141089996322989,19.3749008178711,19.6324005126953,0.0525639988481998,19.2583999633789,0.0846560001373291,3,7,4,7,115000,0.999547004699707,16892216,0.999258995056152,16892216,0.998414993286133,16892216,0.999616026878357
73442186950627179,218.69504424,-28.79427013,20.1177997589111,0.0315329991281033,19.569299697876,0.0127199999988079,19.2075996398926,0.0466220006346703,18.1720008850098,18.951000213623,0.0320120006799698,18.6238994598389,0.0410420000553131,5,7,7,4,16892216,0.999680995941162,16892216,0.999765992164612,16892216,0.99897301197052,16892216,0.999673008918762
73422186768509293,218.6768192,-28.80918459,21.2803001403809,0.0801919996738434,19.9776000976563,0.0387619994580746,19.4486999511719,0.0227899998426437,18.7740001678467,19.1975994110107,0.0506630018353462,18.7975997924805,0.0560490004718304,4,10,6,9,16892216,0.999742984771729,16892216,0.99964302778244,16892216,0.99964702129364,16892216,0.999652028083801
73502186949646043,218.69487995,-28.74523651,21.9645004272461,0.0624229982495308,21.3248996734619,0.0630849972367287,21.0438995361328,0.0883719995617867,20.2586994171143,20.8125,0.0786689966917038,-999,-999,2,7,11,4,16892216,0.998513996601105,16892216,0.999633014202118,16892216,0.998824000358582,16892216,0.998466014862061
73502187443128464,218.74428394,-28.74320575,20.6963005065918,0.0599489994347095,19.6854000091553,0.0461839996278286,19.221700668335,0.0357920005917549,18.3581008911133,18.8906002044678,0.00704200007021427,18.5454006195068,0.079986996948719,8,5,10,7,16892216,0.998961985111237,16892216,0.999567985534668,16892216,0.998641014099121,16892216,0.999746978282928
73492188192729191,218.81924558,-28.75106224,21.2670993804932,0.0888319984078407,19.7248992919922,0.0270930007100105,19.1863994598389,0.0385439991950989,18.4333000183105,18.9416007995605,0.0288849994540215,18.5723991394043,0.0407940000295639,10,9,8,7,16892216,0.998983025550842,16892216,0.999462008476257,16892216,0.999180972576141,16892216,0.99956202507019
73462187675977553,218.76762189,-28.77734798,21.4561996459961,0.0886960029602051,20.6383991241455,0.0271199997514486,20.1671009063721,0.010793000459671,19.2220993041992,19.8808994293213,0.0558350011706352,-999,-999,4,2,6,6,16892216,0.999462008476257,16892216,0.998629987239838,16892216,0.999481976032257,16892216,0.999709010124207
73462187732211076,218.77320605,-28.78269064,19.9029006958008,0.0173990000039339,19.4143009185791,0.0394969992339611,19.1452007293701,0.0318379998207092,16.5977993011475,19.0151996612549,0.0336680002510548,-999,-999,8,5,9,4,115000,0.999463975429535,16892216,0.999646008014679,115000,0.999238014221191,16892216,0.998768985271454
73472187538069904,218.75385526,-28.7669796,21.794900894165,0.173479005694389,21.5417995452881,0.033195998519659,21.2126007080078,0.0303830001503229,20.699800491333,20.9088001251221,0.143803000450134,-999,-999,1,3,6,2,16892216,0.918016016483307,115000,0.997977018356323,16892216,0.999679028987885,16892216,0.99882298707962
